2018, 1, 3, 18, 1004.341796875, 29.75, -78.5, 0
2018, 1, 4, 0, 993.388671875, 32, -76, 0
2018, 1, 4, 6, 975.7728271484375, 35, -72.5, 0
2018, 1, 4, 12, 964.5437622070312, 36.75, -72.75, 0
2018, 1, 4, 18, 960.1973266601562, 39.25, -69.5, 0
2018, 1, 5, 0, 956.7575073242188, 43, -67.25, 0
2018, 1, 5, 6, 954.4668579101562, 45.25, -66.25, 0
2018, 1, 5, 12, 956.811767578125, 47.75, -64.75, 0
2018, 1, 5, 18, 959.259521484375, 49.25, -64, 0
2018, 1, 6, 0, 963.080810546875, 50.5, -63.75, 0
